latitude,longitude,private_latitude,private_longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
49.3545211154,-123.3894623258,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.351429157,-123.3923312837,,,Pear-shaped Puffball,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793
49.3511163863,-123.3931150754,,,pixie cup lichens,Cladonia,pixie cup and reindeer lichens,Fungi,49490
49.3487607362,-123.3858078999,,,ragwort,Jacobaea vulgaris,ragwort,Plantae,62498
49.3488382269,-123.3856477217,,,,Mentha,mints,Plantae,54570
49.3486772525,-123.3858324588,,,Pear-shaped Puffball,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793
49.3486570521,-123.385780491,,,Common Eyebright,Euphrasia nemorosa,Common Eyebright,Plantae,118893
49.3484707224,-123.3859034536,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3417238771,-123.3576039692,,,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604
49.3438763917,-123.3566831333,,,small headed cudweed,Pseudognaphalium thermale,Northwestern rabbit-tobacco,Plantae,78765
49.3454697077,-123.3565201053,,,gorse,Ulex europaeus,gorse,Plantae,51751
49.341216269,-123.3578467091,,,Common Pear,Pyrus communis,Common Pear,Plantae,63951
49.3969110819,-123.3608135675,,,Fir-Cone Mushroom,Strobilurus trullisatus,Fir-Cone Mushroom,Fungi,118192
49.381670896,-123.3345086408,,,Pacific silverweed,Argentina,Silverweeds,Plantae,156879
49.3924407959,-123.359046936,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170
49.3959236145,-123.3599777222,,,Pacific Bleeding Heart,Dicentra formosa,Pacific Bleeding Heart,Plantae,51048
49.3959541321,-123.3601303101,,,fragrant bedstraw,Galium triflorum,fragrant bedstraw,Plantae,53065
49.3980178833,-123.3590087891,,,Dyer's Polypore,Phaeolus schweinitzii,Dyer's Polypore,Fungi,118084
49.3913154602,-123.3562240601,,,ribwort plantain,Plantago lanceolata,English plantain,Plantae,53178
49.3976020813,-123.3595046997,,,Fir-Cone Mushroom,Strobilurus trullisatus,Fir-Cone Mushroom,Fungi,118192
49.3968658447,-123.3607406616,,,lesser periwinkle,Vinca minor,lesser periwinkle,Plantae,55844
49.3973487029,-123.3602202106,,,lady fern,Athyrium filix-femina,lady fern,Plantae,52669
49.3969853037,-123.3608044313,,,,Euphorbia characias,Mediterranean spurge,Plantae,181594
49.397572917,-123.3602957336,,,,Mycena capillaripes,Pinkedge Bonnet,Fungi,63434
49.3984062039,-123.3597906401,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3982140488,-123.3593587206,,,Scaphinotus angusticollis,Scaphinotus angusticollis,Narrow-collared Snail-eating Beetle,Insecta,63575
49.3978176686,-123.3583152575,,,Round-backed Millipedes,Juliformia,Round-backed Millipedes,Animalia,372724
49.3981099036,-123.3586782777,,,club-like tuning fork,Calocera cornea,club-like tuning fork,Fungi,118027
49.3992247273,-123.3603901173,,,Pterostichus algidus,Pterostichus algidus,,Insecta,229317
49.3988509477,-123.3603869287,,,Rose campion,Silene coronaria,Rose campion,Plantae,485191
49.3980361429,-123.3602168598,,,herb Robert,Geranium robertianum,Herb Robert,Plantae,55925
49.3974909368,-123.360311708,,,Lenarchus,Lenarchus,,Insecta,177504
49.3980187504,-123.359725848,,,Questionable Stropharia,Stropharia ambigua,Questionable Stropharia,Fungi,53284
49.3974721665,-123.3603857552,,,Ruffle Lichens,Parmotrema,Ruffle Lichens,Fungi,117867
49.3973207055,-123.360227924,,,Northern Pacific Tree Frog,Pseudacris regilla,Pacific chorus frog,Amphibia,24259
49.3972044904,-123.3592888993,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3969835854,-123.3600689193,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3956375355,-123.3604236414,,,,Agaricineae,,Fungi,785517
49.3968408835,-123.3586018347,,,Badge Moss,Plagiomnium insigne,Badge Moss,Plantae,122705
49.3978704745,-123.3583797981,,,,Crepidotus mollis,Peeling Oysterling,Fungi,118283
49.3869468431,-123.3563326021,,,Robust Lancetooth,Haplotrema vancouverense,Robust Lancetooth Snail,Mollusca,220933
49.3871027045,-123.3565103823,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3872445263,-123.3562072088,,,Northern Red-legged Frog,Rana aurora,Northern Red-legged Frog,Amphibia,25545
49.387084893,-123.3558782191,,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675
49.3879631069,-123.3534652368,,,lady fern,Athyrium filix-femina,lady fern,Plantae,52669
49.3884304818,-123.3531412763,,,Variegated Yellow Archangel,Lamium galeobdolon argentatum,Variegated Yellow Archangel,Plantae,707386
49.3890525448,-123.3529656754,,,Bur Marigolds,Bidens,Beggarticks,Plantae,50204
49.3891110924,-123.3528774978,,,Eupithecia unicolor,Eupithecia unicolor,,Insecta,357299
49.3892575242,-123.3526489233,,,water horehounds,Lycopus uniflorus,northern bugleweed,Plantae,77915
49.3894727715,-123.3520539758,,,,Tellima,,Plantae,51656
49.3899215386,-123.3517511376,,,maidenhair spleenwort,Asplenium trichomanes,maidenhair spleenwort,Plantae,75609
49.3897639169,-123.3514985071,,,membranous pelt lichen,Peltigera membranacea,membranous pelt lichen,Fungi,117858
49.3897356699,-123.3516456933,,,stairstep moss,Hylocomium splendens,stairstep moss,Plantae,122555
49.3887709128,-123.3529328183,,,Coiled-leaf claw-moss,Hypnum circinale,Coiled-leaf claw-moss,Plantae,125464
49.3797187089,-123.3335360886,,,common yarrow,Achillea millefolium,common yarrow,Plantae,52821
49.3968553332,-123.3607588539,,,Western Paper Wasp,Mischocyttarus flavitarsis,Western Paper Wasp,Insecta,68863
49.397188481,-123.3608942014,,,Western Earwig,Forficula dentata,Western Earwig,Insecta,1470429
49.3405147037,-123.4311648087,,,junipers,Juniperus,junipers,Plantae,47574
49.3413332804,-123.4312462808,,,Oregon stonecrop,Sedum oreganum,Oregon Stonecrop,Plantae,79030
49.3424586766,-123.43163847,,,Sea Lettuce,Ulva lactuca,Broadleaf Sea Lettuce,Plantae,67423
49.343263465,-123.4284012114,,,creeping thistle,Cirsium arvense,Canada thistle,Plantae,60132
49.3444078882,-123.4296226223,,,Pacific Sideband,Monadenia fidelis,Pacific Sideband,Mollusca,62803
49.3444893603,-123.4296548088,,,Oregon Gumplant,Grindelia stricta,Oregon Gumplant,Plantae,61992
49.3416961401,-123.4328465383,,,Ancient Murrelet,Synthliboramphus antiquus,Ancient Murrelet,Aves,4561
49.3892523527,-123.3681045718,,,fan moss,Rhizomnium glabrescens,rhizomnium moss,Plantae,85421
49.3894386152,-123.3662934882,,,Plagiomnium,Plagiomnium,Thyme and Allied Mosses,Plantae,122672
49.3890849827,-123.3671418206,,,Mycenaceae,Mycenaceae,,Fungi,55920
49.3890501559,-123.3669533954,,,,Crepidotus mollis,Peeling Oysterling,Fungi,118283
49.3883713894,-123.367886888,,,stairstep moss,Hylocomium splendens,stairstep moss,Plantae,122555
49.3883373589,-123.3675545455,,,,Xylaria hypoxylon,Candlesnuff Fungus,Fungi,55267
49.3874906609,-123.3681845294,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3876846601,-123.3684050572,,,Pear-shaped Puffball,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793
49.3874486257,-123.3681738005,,,Oyster Mushroom,Pleurotus ostreatus,Oyster Mushroom,Fungi,48494
49.3854937563,-123.370120749,,,Trembling Crust,Merulius tremellosus,Trembling Crust,Fungi,179113
49.4002256095,-123.3591467171,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3864908675,-123.3690824826,,,Redwood Violet,Viola sempervirens,Redwood Violet,Plantae,55342
49.3871136848,-123.3684684244,,,Orange Jelly Spot,Dacrymyces chrysospermus,Orange Jelly Spot,Fungi,118028
49.3874052074,-123.3685012815,,,western maidenhair fern,Adiantum aleuticum,western maidenhair fern,Plantae,52667
49.3873908325,-123.3685553448,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.387850957,-123.3682530933,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.3888171809,-123.3675451578,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.389466066,-123.3664508165,,,Pacific Sideband,Monadenia fidelis,Pacific Sideband,Mollusca,62803
49.3908318133,-123.3634908312,,,Marasmiineae,Marasmiineae,,Fungi,785516
49.3913269043,-123.3562545776,,,Narrow-headed Sun Fly,Helophilus fasciatus,Narrow-headed Marsh Fly,Insecta,119561
49.3911895752,-123.3559875488,,,Eoseristalis,Eoseristalis,,Insecta,518212
49.3947219849,-123.3601531982,,,stump puffball,Apioperdon pyriforme,Pear-shaped Puffball,Fungi,972793
49.3979426427,-123.3601776325,,,nipplewort,Lapsana communis,nipplewort,Plantae,55981
49.3978609611,-123.3599677497,,,Agaricomycetes,Agaricomycetes,"mushrooms, bracket fungi, puffballs, and allies",Fungi,50814
49.398132409,-123.3590373584,,,,Phaeolus schweinitzii,Dyer's Polypore,Fungi,118084
49.3980096141,-123.3584480268,,,salmonberry,Rubus spectabilis,Salmonberry,Plantae,47543
49.397802623,-123.3585665469,,,,Coprinellus micaceus,mica cap,Fungi,56318
49.3958923873,-123.3599628882,,,Pacific Bleeding Heart,Dicentra formosa,Pacific Bleeding Heart,Plantae,51048
49.3919525575,-123.357973192,,,,Basidiomycota,Basidiomycete Fungi,Fungi,47169
49.392162147,-123.3583226335,,,licorice fern,Polypodium glycyrrhiza,licorice fern,Plantae,55104
49.3920673477,-123.3577078209,,,,Pluteus cervinus,Deer Mushroom,Fungi,60782
49.3912401377,-123.3563269862,,,flat-topped goldenrod,Euthamia graminifolia,flat-topped goldenrod,Plantae,130989
49.3912786106,-123.3562290018,,,bog myrtle,Myrica gale,sweet gale,Plantae,82203
49.3913511979,-123.3562167642,,,northern bugleweed,Lycopus uniflorus,northern bugleweed,Plantae,77915
49.3912326778,-123.3562699055,,,Bog St. John's-wort,Hypericum anagalloides,Bog St. John's-wort,Plantae,61032
49.3913380802,-123.3561461886,,,Cutleaf Blackberry,Rubus laciniatus,Cutleaf Blackberry,Plantae,78891
49.3912566919,-123.3562130762,,,marsh cudweed,Gnaphalium uliginosum,marsh cudweed,Plantae,136366
49.3912473042,-123.3561804706,,,Three-parted Beggarticks,Bidens tripartita,Three-parted Beggarticks,Plantae,75767
49.3912824663,-123.3562304267,,,Cross Orbweaver,Araneus diadematus,Cross Orbweaver,Arachnida,52628
49.3974627788,-123.3584174329,,,hairy curtain crust,Stereum hirsutum,hairy curtain crust,Fungi,55501
49.3977488112,-123.358512316,,,Crepidotus,Crepidotus,Oysterlings,Fungi,118288
49.3913078308,-123.3562469482,,,Marsh Flies,Sciomyzidae,Marsh Flies,Insecta,127180
49.3976327613,-123.3602857934,,,Pine Trogossitid Beetle,Temnoscheila chlorodia,Pine Trogossitid Beetle,Insecta,120559
49.3984260559,-123.360748291,,,nipplewort,Lapsana communis,nipplewort,Plantae,55981
49.3958740234,-123.3599243164,,,licorice fern,Polypodium glycyrrhiza,licorice fern,Plantae,55104
49.3922767639,-123.3581542969,,,Crepidotus,Crepidotus,Oysterlings,Fungi,118288
49.3922767639,-123.3581924438,,,gilled mushrooms,Agaricales,Common Gilled Mushrooms and Allies,Fungi,47167
49.3910903931,-123.3561325073,,,Three-parted Beggarticks,Bidens tripartita,Three-parted Beggarticks,Plantae,75767
49.3913574219,-123.3562850952,,,Soft Rush,Juncus effusus,Soft Rush,Plantae,56153
49.3913536072,-123.3561630249,,,side-flowering skullcap,Scutellaria lateriflora,side-flowering skullcap,Plantae,79017
49.3911514282,-123.3562316895,,,Three-way Sedge,Dulichium arundinaceum,Three-way Sedge,Plantae,76745
49.3644844322,-123.4027251789,,,Baldhip Rose,Rosa gymnocarpa,Baldhip Rose,Plantae,53441
49.3641331466,-123.4031533265,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.3640183146,-123.4033674003,,,threeleaf foamflower,Tiarella trifoliata,Threeleaf Foamflower,Plantae,51643
49.3641142874,-123.4037973919,,,common bracken,Pteridium aquilinum,common bracken,Plantae,52681
49.3645915529,-123.4024021403,,,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445
49.364507692,-123.4034486209,,,fragrant bedstraw,Galium triflorum,fragrant bedstraw,Plantae,53065
49.364231173,-123.4032829945,,,Oregon Beaked Moss,Kindbergia oregana,Oregon Beaked Moss,Plantae,120909
49.3643483101,-123.4029028752,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3642117689,-123.4033813981,,,stairstep moss,Hylocomium splendens,stairstep moss,Plantae,122555
49.3642730406,-123.403374022,,,twinflower,Linnaea borealis,Twinflower,Plantae,77780
49.364449773,-123.4028678389,,,salmonberry,Rubus spectabilis,Salmonberry,Plantae,47543
49.3644539221,-123.4029905499,,,Red Huckleberry,Vaccinium parvifolium,Red Huckleberry,Plantae,48354
49.3641146226,-123.403255921,,,Waved Silk-moss,Plagiothecium undulatum,Waved Silk-moss,Plantae,123586
49.3641119404,-123.4028978461,,,fan moss,Rhizomnium glabrescens,rhizomnium moss,Plantae,85421
49.3642913132,-123.4029348103,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.3642292452,-123.4031749518,,,Cascade Oregon-grape,Berberis nervosa,Cascade Oregon-grape,Plantae,75756
49.3645217317,-123.4030360637,,,,Dicranum fulvum,boulder broom moss,Plantae,161858
49.3641338591,-123.4031905421,,,European holly,Ilex aquifolium,European holly,Plantae,53856
49.3641825999,-123.4033748602,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3765107869,-123.3902410885,,,Wallace's spikemoss,Selaginella wallacei,Wallace's spikemoss,Plantae,63875
49.3767433009,-123.3905672283,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3767581368,-123.3902843391,,,,Bryophyta,mosses,Plantae,311249
49.3767940114,-123.3903027793,,,,Dicranum scoparium,Broom Forkmoss,Plantae,123134
49.3767727633,-123.390368661,,,aloe-mosses,Polytrichaceae,Haircap Moss Family,Plantae,55333
49.3768299697,-123.390161628,,,Waved Silk-moss,Plagiothecium undulatum,Waved Silk-moss,Plantae,123586
49.3768383936,-123.3902535775,,,Toy Soldiers,Cladonia bellidiflora,Toy Soldiers,Fungi,123391
49.3766987091,-123.3899896314,,,Lecanoromycetidae,Lecanoromycetidae,"shield lichens, sunburst lichens, rosette lichens, and allies",Fungi,952186
49.3765929714,-123.3901414276,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.3766479986,-123.3900427726,,,,Poaceae,grasses,Plantae,47434
49.3766278821,-123.3901841753,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.3795347261,-123.3884774522,,,beard lichens,Usnea,beard lichens,Fungi,67747
49.3766347971,-123.3901109175,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.3766087294,-123.3900429403,,,purple foxglove,Digitalis purpurea,purple foxglove,Plantae,53983
49.3766162312,-123.3899321315,,,Square Gooseneck Moss,Rhytidiadelphus squarrosus,Square Gooseneck Moss,Plantae,123754
49.3762749201,-123.3902313655,,,,Viola sempervirens,Redwood Violet,Plantae,55342
49.3764242437,-123.3902585228,,,Lanky Moss,Rhytidiadelphus loreus,Lanky Moss,Plantae,124422
49.3764711405,-123.3899381665,,,Small-leaved Blinks,Montia parvifolia,Small-leaved Blinks,Plantae,78123
49.3765311968,-123.389958786,,,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445
49.3765676162,-123.3899706044,,,fan moss,Rhizomnium glabrescens,rhizomnium moss,Plantae,85421
49.3767239806,-123.3899825906,,,dicots,Magnoliopsida,dicots,Plantae,47124
49.3764899159,-123.3901146055,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3898735046,-123.3506393433,,,Haplotrema,Haplotrema vancouverense,Robust Lancetooth Snail,Mollusca,220933
49.3900566101,-123.3496856689,,,juniper polytrichum moss,Polytrichum juniperinum,juniper haircap moss,Plantae,68286
49.3891487122,-123.3502731323,,,Badge Moss,Plagiomnium insigne,Badge Moss,Plantae,122705
49.3953323364,-123.3511352539,,,Scaphinotus angusticollis,Scaphinotus angusticollis,Narrow-collared Snail-eating Beetle,Insecta,63575
49.3953208923,-123.3510818481,,,Polypodiales,Polypodiales,,Plantae,47754
49.3789350428,-123.3883410786,,,Davidson's Penstemon,Penstemon davidsonii,Davidson's Penstemon,Plantae,78399
49.3795347261,-123.3884774522,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3869931531,-123.3846954537,,,Red Huckleberry,Vaccinium parvifolium,Red Huckleberry,Plantae,48354
49.3869611342,-123.3846139816,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.3871053448,-123.3845591639,,,common bracken,Pteridium aquilinum,common bracken,Plantae,52681
49.3871512358,-123.3846966272,,,western redcedar,Thuja plicata,western redcedar,Plantae,48252
49.3866266124,-123.3845284024,,,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254
49.386928319,-123.3841345367,,,common bracken,Pteridium aquilinum,common bracken,Plantae,52681
49.3872319535,-123.3839562536,,,purple foxglove,Digitalis purpurea,purple foxglove,Plantae,53983
49.3870331347,-123.3839264979,,,grasses,Poaceae,grasses,Plantae,47434
49.3872693787,-123.3839968221,,,Pacific Bleeding Heart,Dicentra formosa,Pacific Bleeding Heart,Plantae,51048
49.3872049638,-123.3839730174,,,eupolypods II,Aspleniinae,eupolypods II,Plantae,1224540
49.3872449873,-123.3838225623,,,Redwood Violet,Viola sempervirens,Redwood Violet,Plantae,55342
49.3871500623,-123.3841246461,,,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
49.387240503,-123.3839583491,,,deer fern,Struthiopteris spicant,deer fern,Plantae,774894
49.387164102,-123.3838201315,,,common bracken,Pteridium aquilinum,common bracken,Plantae,52681
49.3870747509,-123.383832872,,,Western Rattlesnake Plantain,Goodyera oblongifolia,Western Rattlesnake Plantain,Plantae,50719
49.3912609248,-123.3680853714,,,Oregon Beaked Moss,Kindbergia oregana,Oregon Beaked Moss,Plantae,120909
49.3912602123,-123.3678995447,,,,Dicranum scoparium,Broom Forkmoss,Plantae,123134
49.3911425304,-123.3678612394,,,European holly,Ilex aquifolium,European holly,Plantae,53856
49.391211262,-123.3681353276,,,common Douglas-fir,Pseudotsuga menziesii,Douglas-fir,Plantae,48256
49.391304385,-123.3678894025,,,,Poaceae,grasses,Plantae,47434
49.3913322967,-123.3680541908,,,cock's-foot,Dactylis glomerata,orchard grass,Plantae,52720
49.3913454563,-123.367862329,,,,Atrichum undulatum,Catherine's moss,Plantae,124155
49.3912866153,-123.3680075036,,,dicots,Magnoliopsida,dicots,Plantae,47124
49.3913411815,-123.3680018039,,,heath speedwell,Veronica officinalis,heath speedwell,Plantae,129020
49.3908618624,-123.3680013848,,,trailing blackberry,Rubus ursinus,trailing blackberry,Plantae,53445
49.3912589131,-123.3680532688,,,,Magnoliopsida,dicots,Plantae,47124
49.3913651538,-123.3679828608,,,purple foxglove,Digitalis purpurea,purple foxglove,Plantae,53983
49.3912009523,-123.3681223356,,,purple foxglove,Digitalis purpurea,purple foxglove,Plantae,53983
49.3911504513,-123.3682583739,,,Cascade Oregon-grape,Berberis nervosa,Cascade Oregon-grape,Plantae,75756
49.3918293855,-123.3680733015,,,salal,Gaultheria shallon,salal,Plantae,48441
49.3914630544,-123.3676032444,,,Soft Rush,Juncus effusus,Soft Rush,Plantae,56153
